gender,race,age,income,credit_score,loan_amount,employment_years,debt_to_income_ratio,education,property_value,down_payment_pct,loan_to_value,approved,age_group
Male,Black,50,57061.86480589388,560,31705.374782565337,0.8340233414081705,4.740191296487683,Bachelor,60280.48152864567,4.373168154017176,52.59641923646336,1,46-55
Female,Black,61,24562.106824028197,717,51886.92813625768,5.101215017386877,21.79121117640132,Bachelor,77278.84391265205,8.598708501273764,67.14247458839479,0,56+
Male,Black,23,42887.84594923827,442,32419.85943563732,0.21778391225664798,14.852938637279047,High School,64510.72552416638,15.469719988620975,50.254991200637654,0,18-25
Female,White,39,61107.61150743875,439,31201.65745168043,2.3829415531081004,9.819413907504524,Bachelor,58718.88499789984,2.690619987949544,53.13734661820707,1,36-45
Female,Hispanic,36,61798.96721132898,726,123424.13629888839,8.24255239086893,5.7525512251466715,Some College,181444.04462804552,11.013860592318748,68.02325011653258,1,36-45
Male,White,45,67495.66901487323,708,46534.46021665951,1.7493209187852226,4.669737280284211,High School,89212.71609125598,9.223282985771219,52.16124141883457,0,36-45
Female,White,42,27047.06652419753,666,38372.99226617118,13.391157095830408,17.230639452612152,High School,69233.86746869619,5.984409964573542,55.42517509009789,0,36-45
Male,White,35,24728.51380854305,544,158067.24308677725,15.597943569631216,4.473446280225879,Bachelor,281377.0201209759,19.975221468530357,56.17631568449244,1,26-35
Female,White,34,20000.0,739,97634.97135076569,8.459108270007393,15.111161703021626,Bachelor,117648.25264378742,6.507230471638209,82.98888352076297,0,26-35
Male,Hispanic,26,55192.105677084815,731,47910.715532652255,21.967791949391504,12.212980908978373,High School,58357.85470662231,13.624941988759073,82.09814389769791,0,26-35
Male,White,51,86327.45570498669,660,77387.59654127086,3.783248382240631,5.070183533400798,High School,135879.77528232054,9.488880376703621,56.95299126045864,1,46-55
Female,Black,45,132294.44270060188,508,51975.46238815183,4.210551470486569,36.79746018533126,High School,73958.31975035777,3.143999819596454,70.27669444572582,1,36-45
Male,White,51,46357.487829436526,598,39513.28377410276,9.044532675530158,8.1074066875394,Bachelor,49265.74217500762,13.886320333648316,80.20438144164962,0,46-55
Female,White,36,20000.0,750,79603.61096544005,3.3943011913551646,7.518490277087155,Graduate,113734.52275595075,16.53182715362899,69.99071964829173,1,36-45
Male,Other,32,20000.0,809,49287.1594552081,2.61044413781073,23.495872347567882,Bachelor,92183.13364667504,11.095831367532455,53.466569756804795,0,26-35
Female,Hispanic,27,83561.10055897628,610,62648.73730670038,4.769360632491999,12.532324725029165,High School,98765.07265107623,17.31134956626672,63.43207737823469,0,26-35
Female,White,44,20000.0,620,110505.20920326683,5.359747274348514,8.045848393471784,Some College,187026.0228525385,15.984772993715023,59.08547244807486,0,36-45
Male,White,27,27653.753212834712,630,103438.01902209812,6.949420416271908,17.933631339307404,Graduate,190367.77824145954,13.063940710565577,54.33588602946185,0,26-35
Male,White,62,30350.083194242306,682,43042.53211986323,5.516125013374564,18.515256324334143,Graduate,62786.123418100506,10.231716529712187,68.55421194463261,1,56+
Male,White,24,34352.69974364728,580,80147.0988897699,6.846631585609168,23.572669892097856,Graduate,96891.16843443588,14.368663473445132,82.71868343088842,1,18-25
Male,Hispanic,43,37370.69350204632,302,30433.10430502866,5.612880774207896,2.8994807512456022,Bachelor,44391.456628834334,12.80503350229526,68.55621918308698,0,36-45
Male,Hispanic,58,40559.205308769364,793,78452.48993489909,3.2739153103204717,11.531265335218368,Some College,154186.02932432722,8.284279824307303,50.88171105948637,1,56+
Female,White,47,20000.0,850,65453.62682521851,0.7247507493257213,5.611860677256862,Graduate,103798.19337334718,20.12479066782438,63.0585414813447,0,46-55
Female,Asian,42,36743.79797801888,576,75160.98940453395,7.695904543318484,13.532192786150194,Graduate,124455.02990158285,4.194396942911995,60.392086574540315,1,36-45
Female,White,28,20000.0,522,50087.820173799846,0.15631389557604364,2.5435716997483895,High School,90575.9834314348,13.162192246864649,55.29922864344705,0,26-35
Female,White,23,65236.50334308529,633,209073.8387884997,24.464322466799974,14.661834704545083,Bachelor,270112.25667791406,27.792046628267006,77.4025737890904,1,18-25
Female,White,49,23292.806904759585,627,34864.352764222924,8.814650002476665,17.079409628665363,Graduate,62307.78528021774,12.174235014918574,55.95505057261616,0,46-55
Female,Black,58,20000.0,769,107251.41461439399,5.557129284296298,10.481090784566087,Graduate,154249.36600864085,19.317034422525523,69.53118666846638,1,56+
Male,White,34,20000.0,656,32240.57424846849,16.99701074844701,11.836737518173447,Bachelor,48700.32871369935,16.996504749120092,66.20196433992292,1,26-35
Female,White,26,23015.88085616364,554,81032.57430912009,4.739813700566302,13.015524022218262,Some College,114709.05512434305,16.13045750516371,70.64182877392014,0,26-35
Female,White,18,94142.01264894046,491,84581.76565338312,0.2904388905900735,5.060535559139123,Bachelor,111887.84150375702,11.363091081113742,75.59513573290533,1,18-25
Male,White,28,42502.1606906494,753,61882.055579474036,4.097886934997707,7.510381341892779,Some College,92152.844954497,20.54394301603274,67.15154112716758,0,26-35
Male,Hispanic,38,47837.061128661626,721,44480.46369526644,1.623142555865574,2.5827799779756013,Some College,56744.22389326086,14.237883366245669,78.38765013146843,1,36-45
Male,White,59,93430.89091437281,777,65165.20464985431,2.3060324131665144,14.307287879945319,High School,122238.3537053387,14.949420326891342,53.30994951628529,0,56+
Male,White,48,33626.99915835668,533,70277.4459135778,3.077091022270074,18.26206626587721,Some College,101533.83764643621,12.70864724855084,69.21578809844632,0,46-55
Female,Hispanic,43,66393.22976037199,850,175248.78848112264,7.449409943892494,7.1994173744193395,Some College,301935.060710996,18.619577124677843,58.04188094898526,1,36-45
Male,Asian,35,62760.9843543011,440,35475.43729562651,3.4951141860706803,13.68029079919562,Some College,50990.848417230394,9.669274542785054,69.57216519590004,0,26-35
Male,Asian,33,20000.0,735,42892.484462367,3.218741159402103,7.769828341886028,High School,58701.077224504064,5.294069796981864,73.06933107602673,1,26-35
Female,White,56,117993.74128740202,420,71028.84451109816,1.797481298705728,1.6501156965345067,Bachelor,125786.80467433385,5.522393229948678,56.4676435616551,1,56+
Male,White,42,20000.0,555,51347.304730093,3.881255464787154,22.20999103365867,Bachelor,87249.49713692466,12.725225002973627,58.85111824714737,0,36-45
Male,White,18,75651.55843372313,837,56385.95475810503,1.4276942169464206,9.243109277470495,Bachelor,77501.58953711107,21.1836090192008,72.75457844784593,1,18-25
Male,White,31,20000.0,749,113801.51361196047,1.5122449460161367,11.867584582521996,Bachelor,192287.79086428974,7.192814694850311,59.182911770138205,0,26-35
Female,Asian,29,58746.65125819486,584,11024.111394654543,7.078796606800788,13.167605234160426,Bachelor,13273.044915633947,8.442025087103541,83.05638581595962,0,26-35
Female,White,33,161059.94478390666,587,41824.1997755469,2.0969120134950447,2.458923179095554,High School,56108.48921038393,7.275742886099856,74.54166092179602,1,26-35
Male,White,46,30626.38204288802,662,21048.37132218029,0.26383860377997603,22.400992465295893,High School,37512.47436142519,14.763670402293457,56.11032511314353,1,46-55
Female,White,38,29581.82660520601,711,29217.12058547661,2.105513343843488,19.56092032584023,High School,44647.28188825902,6.105993594593051,65.43986408534288,1,36-45
Male,White,39,59180.77369474478,800,253412.7079166873,5.088465012354549,7.883409120692867,Bachelor,345376.9676214557,13.61407486980191,73.37278732333876,1,36-45
Female,Hispanic,55,27902.814342967566,595,85725.09455820176,8.409655586445345,13.231950842797776,Bachelor,137565.89687672548,13.118896826488886,62.31565853492097,1,46-55
Female,White,31,155534.5174275564,456,105972.92914304975,16.34252113405128,12.874834349742697,Some College,166607.8415998587,16.38177724969005,63.60620732220064,0,26-35
Female,White,62,42351.27473244842,668,57049.93466854068,6.856445949017625,2.744482164768929,Bachelor,97392.74085925036,2.777601921023461,58.57719391118468,1,56+
Male,White,31,28109.5426406078,595,94393.5756156836,2.800531123296595,10.135965374266744,High School,118750.011849473,19.020195795878337,79.48931890241533,0,26-35
Female,White,41,23570.98010230178,493,20745.01582265075,1.777087811051089,2.758536482396092,High School,38491.95582681011,15.664685987787175,53.89441865721356,0,36-45
Female,White,36,20000.0,685,111633.78845750855,0.6941842954659789,11.910929979492938,Some College,139165.07223777947,14.883146739767621,80.21681493957725,0,36-45
Male,Black,41,21977.97315580454,624,36610.61588604983,4.940094308046922,2.8249979094238693,High School,57225.47596248746,8.251279776406747,63.976079307839896,0,36-45
Female,White,45,27431.88453704482,686,43530.21215956053,3.565558908777809,20.14112847095255,Some College,76977.88775461432,6.670469210176878,56.54898234974131,0,36-45
Male,Black,45,24584.925295028537,542,81071.81471478491,5.661385976210314,20.346657711890884,Graduate,119649.7427089152,14.461738606319468,67.75761725791341,1,36-45
Female,Asian,30,21449.567922719405,708,72393.22923516457,1.3533588995333068,10.772342789387944,Bachelor,139581.010583518,15.465500573169004,51.864669078211215,0,26-35
Male,Asian,26,194672.31425044875,491,62992.567929147765,1.9551798144608734,12.194675182285284,Bachelor,113650.27672596996,13.841641598362072,55.42667360241762,1,26-35
Female,Asian,70,20000.0,550,26427.0215135398,1.727229343954695,20.226218878691647,Bachelor,40719.770916879395,8.460983337893623,64.89973032383912,0,56+
Male,White,34,40835.45875622043,620,63569.44448724328,7.988827558014583,13.012283029945706,Some College,85631.92677207883,3.2838131187580424,74.2356815775524,1,26-35
Male,White,48,58338.457766721716,850,106546.50250710976,0.9390619082800591,3.209132192161377,Graduate,131558.41403325475,8.56953034479099,80.98798035082531,0,46-55
Male,White,20,60119.31178625568,744,43499.63135051777,4.688492726024257,16.027096581745507,Graduate,80097.23978835056,12.260892243668103,54.30852731687317,1,18-25
Male,Hispanic,36,34652.125314471596,779,131789.63119493108,0.2636032247293738,14.285497990383039,Bachelor,178630.2224035696,9.94842322530086,73.77790242973884,1,36-45
Male,Asian,38,29954.59285453061,820,35467.953109621754,3.987292077878921,3.592356172966518,High School,50213.37650894168,13.145272558533408,70.63447148053437,0,36-45
Male,Hispanic,45,52116.5582002036,850,60109.83403638789,0.33023950240465105,20.095387508000577,Graduate,72630.8741880973,12.303989207376826,82.76071947133283,0,36-45
Male,White,18,44946.01221662209,654,150421.50114577773,0.9671749591283063,10.641899527179321,High School,182699.17369335648,15.351704315597932,82.3328853135626,1,18-25
Male,Asian,41,29520.284971856545,820,39781.61112152189,0.5996941125310234,7.0505616323444045,Bachelor,55071.066580467384,11.433309227212282,72.23686336888859,0,36-45
Male,White,26,20000.0,771,112689.4731844797,2.1287882341649773,2.7403319197463554,Some College,213917.83972320397,10.353194054375368,52.678857139868605,1,26-35
Female,White,43,24975.759716505476,769,195788.7238609481,2.1059257480162685,19.844808304444587,High School,357247.5472079499,4.568410119245508,54.80477763699848,1,36-45
Male,White,27,20000.0,850,66345.18327061649,8.755562735134102,23.40300018865985,Graduate,120476.11825323652,5.5927882450206505,55.069157466678384,1,26-35
Female,White,29,21295.95356011995,599,43642.63452258721,1.2788983865783923,16.52953354558416,Graduate,81246.34254257908,8.094164720782802,53.71642975770293,0,26-35
Female,White,36,37293.658986324364,590,37660.1098174297,0.45173964058463045,15.95193436989173,Graduate,50814.44178031571,26.046899007859075,74.11300507884025,0,36-45
Female,White,27,48387.118723069536,688,130974.98398594644,4.625544877927677,13.570795873308839,High School,259756.42925749836,3.4581935887684363,50.422229917593306,1,26-35
Male,White,34,150898.42405057742,628,128800.054991352,5.814965304843524,19.615005502614988,Some College,178485.20504148773,10.71503601253825,72.16287476679832,1,26-35
Female,Black,25,23625.334166530323,688,142855.0092748248,1.7465365871084313,27.757726815579954,Graduate,188560.59532698867,3.943682525907517,75.76079669620029,0,18-25
Male,Hispanic,18,67487.69123916628,837,58705.986753758036,4.616754435619402,2.4767616772910475,High School,84285.11009279739,12.671198094541158,69.65167001517007,1,18-25
Male,Black,52,46386.6981610207,592,111600.87449956607,7.48180897381782,6.871523544104259,Bachelor,181280.29489221345,2.5947593495418566,61.56260644099364,0,46-55
Male,White,24,102415.99048863139,613,58145.06951804157,2.1351263788020987,7.6854302575080915,Some College,75562.10508076214,9.804497170201376,76.95003925035581,1,18-25
Female,Hispanic,37,57583.01793385158,670,35248.100738676294,3.725928393589192,6.346089446500865,High School,63125.711478371966,16.335166063017578,55.837946081214376,0,36-45
Male,Asian,49,20000.0,622,117536.7196102532,0.7928294926352081,9.08893716838182,Graduate,175978.48615468916,6.675947466729523,66.79039135893902,0,46-55
Male,White,32,20000.0,420,159583.43485358616,0.11965436941957404,6.872174335584319,High School,264068.01236939366,8.872393817645142,60.43270194738756,1,26-35
Female,White,30,46583.857742792155,580,32455.941950708388,19.914366972352198,26.734499217801982,Bachelor,58011.387750214824,12.40047879047121,55.94753583633793,0,26-35
Female,White,42,23795.201023971043,732,32091.337800801295,1.7814525930293146,13.095983185777316,Some College,61663.98689257884,9.257166440350716,52.042268782759216,1,36-45
Male,White,53,20000.0,822,61327.83888651074,1.6349014947170137,6.0879316881235646,Some College,113792.42967769741,13.912080223292566,53.894480555704845,1,46-55
Male,Black,25,20000.0,511,106263.50275282997,18.105194423670337,5.591773166453632,High School,173206.8464771681,4.886636229816336,61.350636487015244,0,18-25
Female,Hispanic,38,41306.71671579917,510,30324.416247408943,6.514060623461122,8.391224848893849,Bachelor,60434.69106155078,10.292204665359542,50.177167641222,1,36-45
Male,White,19,121317.47628492628,653,68611.08860841948,4.400974093805283,14.813673277679246,Graduate,111410.09222433036,11.168175626120991,61.584266953362956,1,18-25
Male,Hispanic,35,26188.14544526102,400,42013.39720881735,6.008599970603346,11.169324906488322,Bachelor,68430.48559288343,4.8346646288395325,61.39573151470756,0,26-35
Male,Hispanic,40,58233.510444824875,596,91171.48474435427,6.188105848821214,14.010628611963252,Bachelor,120965.46493541983,1.0195551234856433,75.36984609039303,0,36-45
Female,Asian,29,33462.70853886006,441,37096.12913255701,7.205566797370643,1.4656484387554205,Bachelor,48928.91992897065,16.624353102930844,75.81636624394915,1,26-35
Female,White,34,20000.0,814,95137.81467625566,0.34776459545697735,18.402883687228393,Bachelor,127005.26280437001,19.88249416198418,74.90856093325775,1,26-35
Female,Asian,23,65371.98454575937,557,54451.796070944925,2.662216554590353,20.806494764542325,Some College,91122.74413103994,14.345685392607182,59.75653673537311,1,18-25
